Target,Model1,Model2
0,0.3071511292,0.0977977673
0,0.0732882844,0.0026287292
0,0.3071511292,0.0010957236
0,0.0732882844,0.0091429834
0,0.0732882844,0.0155580714
0,0.0732882844,0.026685368
0,0.0732882844,0.0335867231
0,0.0732882844,0.0511172369
0,0.0732882844,0.0005973986
0,0.3071511292,0.0044302162
0,0.0732882844,0.0011229511
0,0.0732882844,0.0743101746
0,0.3071511292,0.0640187848
0,0.3071511292,0.1075310551
0,0.8069125987,0.797730943
0,0.0732882844,0.0701168255
0,0.0732882844,0.0006015065
0,0.3071511292,0.0971557126
0,0.0732882844,0.0006340373
0,0.3071511292,0.0026639197
0,0.0732882844,0.0387730899
0,0.3071511292,0.000337641
0,0.0732882844,0.0082839408
0,0.0732882844,0.0005129098
0,0.0732882844,0.0062871879
0,0.0732882844,0.0522608486
0,0.3071511292,0.0794717283
0,0.0732882844,0.007213359
0,0.0732882844,0.0002960351
0,0.0732882844,0.2411523344
0,0.3071511292,0.081304658
0,0.0732882844,0.0002863692
0,0.0732882844,0.0016382977
0,0.0732882844,0.0004023758
0,0.3071511292,0.0076828803
0,0.0732882844,0.0033473414
0,0.6524112019,0.0003963038
0,0.0732882844,0.0472744563
0,0.6524112019,0.1066785492
0,0.3071511292,0.0003192017
0,0.0732882844,0.0003437105
0,0.3071511292,0.0009244193
0,0.0732882844,0.0072316366
0,0.0732882844,0.003115491
0,0.3071511292,0.0281488123
0,0.3071511292,0.0159024499
0,0.3071511292,0.0816202134
0,0.3071511292,0.1487250708
0,0.0732882844,0.7939294127
0,0.3071511292,0.0005654341
0,0.0732882844,0.0020987974
0,0.0732882844,0.0066412039
0,0.3071511292,0.0109556384
0,0.6524112019,0.0851815953
0,0.0732882844,0.0070252863
0,0.3071511292,0.0063970762
0,0.0732882844,0.0090927894
0,0.3071511292,0.0751481374
0,0.0732882844,0.0004614161
0,0.9558199993,0.0743366427
0,0.3071511292,0.0858747453
0,0.0732882844,0.0006051154
0,0.3071511292,0.0095319536
0,0.3071511292,0.6212111157
0,0.0732882844,0.0063228158
0,0.0732882844,0.0096245242
0,0.9558199993,0.0891535597
0,0.3071511292,0.0260214426
0,0.8069125987,0.0964768387
0,0.0732882844,0.0221388493
0,0.0732882844,0.0002929881
0,0.9558199993,0.2673644547
0,0.0732882844,0.0090032518
0,0.3071511292,0.119906161
0,0.0732882844,0.0718618168
0,0.3071511292,0.0752507659
0,0.3071511292,0.0211649321
0,0.3071511292,0.0007692343
0,0.0732882844,0.7913265496
0,0.0732882844,0.0072141288
0,0.3071511292,0.0034222935
0,0.6524112019,0.0860911548
0,0.6524112019,0.0837788972
0,0.0732882844,0.1081824296
0,0.0732882844,0.0383943716
0,0.0732882844,0.0038262183
0,0.3071511292,0.1650538276
0,0.0732882844,0.0002895663
0,0.0732882844,0.0002939823
0,0.0732882844,0.0773256046
0,0.0732882844,0.1580667412
0,0.0732882844,0.0105326753
0,0.0732882844,0.0065348569
0,0.0732882844,0.0311827215
0,0.0732882844,0.0015968704
0,0.3071511292,0.062619138
0,0.0732882844,0.0021760748
0,0.0732882844,0.0232504406
0,0.0732882844,0.0220805631
0,0.0732882844,0.0014950909
0,0.0732882844,0.0169200353
0,0.8069125987,0.013914573
0,0.0732882844,0.0102329257
0,0.0732882844,0.0004339613
0,0.0732882844,0.0488806805
0,0.0732882844,0.067870079
0,0.0732882844,0.0183499854
0,0.0732882844,0.0017722614
0,0.0732882844,0.0335593179
0,0.3071511292,0.0409774627
0,0.3071511292,0.3305721249
0,0.0732882844,0.1993102341
0,0.0732882844,0.0505407668
0,0.0732882844,0.005611593
0,0.0732882844,0.011455235
0,0.0732882844,0.0719519978
0,0.8069125987,0.0311601083
0,0.0732882844,0.0049188655
0,0.0732882844,0.0029113341
0,0.0732882844,0.0191885633
0,0.0732882844,0.0835609552
0,0.0732882844,0.0635585786
0,0.3071511292,0.400963757
0,0.0732882844,0.1112989268
0,0.0732882844,0.0775315732
0,0.0732882844,0.0007658236
0,0.0732882844,0.0004186087
0,0.0732882844,0.0029718134
0,0.3071511292,0.0517075967
0,0.0732882844,0.0120334987
0,0.3071511292,0.0086685042
0,0.0732882844,0.0631925922
0,0.0732882844,0.1564664175
0,0.3071511292,0.8096290359
0,0.0732882844,0.0026761292
0,0.6524112019,0.8065029568
0,0.0732882844,0.0452602665
0,0.3071511292,0.0016544318
0,0.0732882844,0.0152706493
0,0.3071511292,0.3259356982
0,0.0732882844,0.0026771769
0,0.9558199993,0.0014696984
0,0.9558199993,0.0009873957
0,0.3071511292,0.0982499108
0,0.9558199993,0.0072370254
0,0.9558199993,0.1910400212
0,0.3071511292,0.2326358372
0,0.3071511292,0.1234637855
0,0.3071511292,0.2995988614
0,0.0732882844,0.0016486062
0,0.8069125987,0.7939271966
0,0.9558199993,0.9846418213
0,0.0732882844,0.9802561567
0,0.0732882844,0.0014986382
0,0.3071511292,0.0069774235
0,0.0732882844,0.0607802034
0,0.6524112019,0.9892536039
0,0.3071511292,0.5337395296
0,0.3071511292,0.3298895421
0,0.3071511292,0.0371910665
0,0.3071511292,0.123291615
0,0.3071511292,0.0454587363
0,0.3071511292,0.2139379135
0,0.3071511292,0.3397204541
0,0.3071511292,0.2045897617
0,0.0732882844,0.0932797668
0,0.3071511292,0.2343957587
0,0.0732882844,0.5913146687
0,0.0732882844,0.0003009447
0,0.0732882844,0.085225873
0,0.0732882844,0.0004105339
0,0.0732882844,0.0072821537
0,0.0732882844,0.0014894484
0,0.0732882844,0.0582999145
0,0.3071511292,0.0047984543
0,0.0732882844,0.1844108482
0,0.0732882844,0.095426213
0,0.0732882844,0.0116711565
0,0.3071511292,0.7951915475
0,0.3071511292,0.8047224356
0,0.3071511292,0.8478991811
0,0.3071511292,0.9145524327
0,0.0732882844,0.0589567229
0,0.0732882844,0.0043420547
0,0.3071511292,0.1462371223
0,0.0732882844,0.0118914525
0,0.0732882844,0.040461372
0,0.3071511292,0.6637449404
0,0.3071511292,0.0048362128
0,0.0732882844,0.0295375495
0,0.0732882844,0.2465182375
0,0.6524112019,0.6609670179
0,0.0732882844,0.0072146826
0,0.3071511292,0.0103508839
0,0.0732882844,0.1249062963
0,0.3071511292,0.4494991581
0,0.0732882844,0.0050782138
0,0.0732882844,0.0984188581
0,0.0732882844,0.0982909905
0,0.0732882844,0.0982979427
0,0.0732882844,0.0181706978
0,0.0732882844,0.0108094569
0,0.0732882844,0.1719087608
0,0.0732882844,0.1196573458
0,0.0732882844,0.0014274639
0,0.0732882844,0.0070989109
0,0.6524112019,0.0003294124
0,0.0732882844,0.0015120078
0,0.8069125987,0.0022801803
0,0.0732882844,0.0006264257
0,0.9558199993,0.0003281385
0,0.0732882844,0.0106369638
0,0.0732882844,0.0026962842
0,0.0732882844,0.4556038111
0,0.0732882844,0.8150362292
0,0.9558199993,0.9649852097
0,0.0732882844,0.0069054215
0,0.3071511292,0.209347656
0,0.0732882844,0.0207728642
0,0.3071511292,0.1324140293
0,0.3071511292,0.0141098394
0,0.0732882844,0.2951575292
0,0.3071511292,0.0567468172
0,0.3071511292,0.0132539416
0,0.0732882844,0.1084969803
0,0.3071511292,0.0295295029
0,0.0732882844,0.2040283897
0,0.0732882844,0.0993224654
0,0.0732882844,0.0007781525
0,0.8069125987,0.0983402403
0,0.0732882844,0.0982841585
0,0.0732882844,0.0982841436
0,0.8069125987,0.0983467168
0,0.0732882844,0.0982841527
0,0.0732882844,0.0060008857
0,0.0732882844,0.0018667837
0,0.0732882844,0.0040833638
0,0.3071511292,0.0774488856
0,0.0732882844,0.5850176676
0,0.0732882844,0.0039106262
0,0.9558199993,0.8329643755
0,0.0732882844,0.0142659289
0,0.3071511292,0.0778076559
0,0.0732882844,0.0882342796
0,0.9558199993,0.0200065241
0,0.3071511292,0.1085752351
0,0.0732882844,0.3202747753
0,0.3071511292,0.0114359371
0,0.0732882844,0.0070791291
0,0.0732882844,0.1927435561
0,0.0732882844,0.0003023508
0,0.6524112019,0.0005663964
0,0.8069125987,0.7708285666
0,0.3071511292,0.1247130127
0,0.0732882844,0.1584642494
0,0.3071511292,0.0988929821
0,0.0732882844,0.0653987332
0,0.0732882844,0.0674685281
0,0.0732882844,0.0036012692
0,0.0732882844,0.0036012692
0,0.0732882844,0.2486329286
0,0.0732882844,0.0112400683
0,0.3071511292,0.0766921701
0,0.3071511292,0.1057557808
0,0.3071511292,0.1068280127
0,0.0732882844,0.1043420509
0,0.0732882844,0.0769875126
0,0.7593687696,0.8373660788
0,0.6524112019,0.9688453598
0,0.0732882844,0.0067766418
0,0.3071511292,0.0758354335
0,0.0732882844,0.0006073566
0,0.3071511292,0.0184300363
0,0.0732882844,0.0042412618
0,0.0732882844,0.0020658791
0,0.8069125987,0.8454331593
0,0.0732882844,0.0483150213
0,0.0732882844,0.0771563102
0,0.0732882844,0.0021669576
0,0.0732882844,0.0072353999
0,0.3071511292,0.5044043081
0,0.0732882844,0.079492258
0,0.3071511292,0.0312354668
0,0.3071511292,0.0309985141
0,0.0732882844,0.0008390456
0,0.3071511292,0.0257606503
0,0.0732882844,0.0221381538
0,0.0732882844,0.0159742132
0,0.0732882844,0.0190905621
0,0.0732882844,0.0006236133
0,0.9558199993,0.1034229055
0,0.3071511292,0.0104599911
0,0.0732882844,0.056274439
0,0.8069125987,0.0564261245
0,0.0732882844,0.0003519212
0,0.0732882844,0.0004387968
0,0.6524112019,0.9862462449
0,0.6524112019,0.9152246025
0,0.0732882844,0.0072336066
0,0.3071511292,0.0061227508
0,0.3071511292,0.0029394687
0,0.0732882844,0.7154500662
0,0.3071511292,0.8374698145
0,0.3071511292,0.0007547282
0,0.3071511292,0.8441658803
0,0.0732882844,0.0037834563
0,0.3071511292,0.0031642582
0,0.3071511292,0.0943830159
0,0.3071511292,0.0937533801
0,0.0732882844,0.1076013063
0,0.3071511292,0.2575746229
0,0.3071511292,0.1508545933
0,0.8069125987,0.2146946739
0,0.0732882844,0.0077166472
0,0.3071511292,0.0022077396
0,0.3071511292,0.0343484009
0,0.3071511292,0.0007489008
0,0.0732882844,0.018337137
0,0.0732882844,0.1308377362
0,0.0732882844,0.0007147128
0,0.3071511292,0.0025703499
0,0.9558199993,0.0950071326
0,0.0732882844,0.0133582619
0,0.0732882844,0.0188605896
0,0.3071511292,0.0066760606
0,0.3071511292,0.0006030898
0,0.0732882844,0.0058739814
0,0.3071511292,0.0020862697
0,0.0732882844,0.0072354
0,0.0732882844,0.0656860617
0,0.0732882844,0.024783998
0,0.8069125987,0.1448384881
0,0.0732882844,0.2115861879
0,0.0732882844,0.7939283332
0,0.3071511292,0.775232001
0,0.0732882844,0.0013950285
0,0.0732882844,0.3691684618
0,0.0732882844,0.081876015
0,0.8069125987,0.1698311617
0,0.8069125987,0.1456211435
0,0.8069125987,0.177021145
0,0.8069125987,0.1487162999
0,0.3071511292,0.1452463225
0,0.3071511292,0.1452463225
0,0.0732882844,0.0036888343
0,0.3071511292,0.1452463225
0,0.8069125987,0.3590454634
0,0.0732882844,0.1656060222
0,0.0732882844,0.1016662936
0,0.0732882844,0.3493605445
0,0.3071511292,0.0807659976
0,0.8069125987,0.4514497022
0,0.0732882844,0.0059819212
0,0.3071511292,0.001497311
0,0.0732882844,0.0003978906
0,0.0732882844,0.0014183749
0,0.3071511292,0.0346437216
0,0.3071511292,0.0482086961
0,0.0732882844,0.0053448139
0,0.0732882844,0.0071876707
0,0.3071511292,0.0072089746
0,0.0732882844,0.0056495077
0,0.8069125987,0.7939721099
0,0.0732882844,0.0456456469
0,0.3071511292,0.8022713604
0,0.0732882844,0.0372586399
0,0.3071511292,0.7939305735
0,0.8069125987,0.7958601607
0,0.0732882844,0.0003261205
0,0.0732882844,0.0003111749
0,0.0732882844,0.0003810652
0,0.0732882844,0.0005182549
0,0.3071511292,0.0006840037
0,0.3071511292,0.007116103
0,0.3071511292,0.0025965319
0,0.0732882844,0.0007109483
0,0.0732882844,0.0060414166
0,0.0732882844,0.0002851449
0,0.0732882844,0.0021141509
0,0.9558199993,0.0021001289
0,0.6524112019,0.086842277
0,0.0732882844,0.148114957
0,0.8069125987,0.1107577254
0,0.6524112019,0.7878561688
0,0.0732882844,0.4569842725
0,0.0732882844,0.0004094561
0,0.0732882844,0.004067853
0,0.8069125987,0.0235358304
0,0.3071511292,0.3278318235
0,0.0732882844,0.0285301949
0,0.0732882844,0.0335035105
0,0.0732882844,0.0604023759
0,0.3071511292,0.0181767036
0,0.0732882844,0.0061951853
0,0.0732882844,0.0031972266
0,0.3071511292,0.0023907124
0,0.8069125987,0.0449120751
0,0.0732882844,0.0422260257
0,0.0732882844,0.0003804601
0,0.0732882844,0.0063541914
0,0.0732882844,0.0013628375
0,0.0732882844,0.0023100391
0,0.8069125987,0.4288252643
0,0.9558199993,0.1244697181
0,0.8069125987,0.0014659033
0,0.6524112019,0.1361830727
0,0.0732882844,0.0084206504
0,0.0732882844,0.00907159
0,0.0732882844,0.0008766648
0,0.0732882844,0.0011318014
0,0.6524112019,0.0983787414
0,0.0732882844,0.0014268344
0,0.0732882844,0.077324499
0,0.0732882844,0.0002884233
0,0.3071511292,0.0016624296
0,0.0732882844,0.0003330556
0,0.0732882844,0.000393698
0,0.0732882844,0.0067576362
0,0.0732882844,0.0349110682
0,0.0732882844,0.0144154191
0,0.0732882844,0.0211808754
0,0.0732882844,0.0095514707
0,0.0732882844,0.0021845016
0,0.0732882844,0.2741230219
0,0.0732882844,0.0008589827
0,0.0732882844,0.0780077613
0,0.0732882844,0.0004865196
0,0.0732882844,0.0072341121
0,0.0732882844,0.0047065347
0,0.0732882844,0.0774953965
0,0.0732882844,0.0002851909
0,0.0732882844,0.0100034742
0,0.0732882844,0.0009488601
0,0.0732882844,0.093257977
0,0.0732882844,0.0965353653
0,0.0732882844,0.0022999631
0,0.0732882844,0.00053624
0,0.0732882844,0.0807561096
0,0.0732882844,0.001791506
0,0.0732882844,0.0017744173
0,0.0732882844,0.088240271
0,0.0732882844,0.0055636342
0,0.0732882844,0.0072354
0,0.3071511292,0.0043311436
0,0.0732882844,0.0719074537
0,0.0732882844,0.0290696275
0,0.0732882844,0.0048949494
0,0.0732882844,0.0374134472
0,0.0732882844,0.0237469002
0,0.0732882844,0.0074589118
0,0.0732882844,0.0002921586
0,0.0732882844,0.0024296536
0,0.0732882844,0.0053673006
0,0.0732882844,0.0335837158
0,0.0732882844,0.0141269903
0,0.0732882844,0.0020308941
0,0.0732882844,0.015443441
0,0.6524112019,0.0233889142
0,0.3071511292,0.0109165458
0,0.0732882844,0.0584138477
0,0.0732882844,0.0003678278
0,0.0732882844,0.0016915673
0,0.0732882844,0.0039064092
0,0.0732882844,0.0237175427
0,0.0732882844,0.6067633558
0,0.0732882844,0.0002869931
0,0.3071511292,0.0612522348
0,0.0732882844,0.0256456868
0,0.0732882844,0.0044095201
0,0.0732882844,0.0005039812
0,0.0732882844,0.0906412685
0,0.0732882844,0.0073604909
0,0.0732882844,0.1065220155
0,0.0732882844,0.0665358247
0,0.0732882844,0.0072382461
0,0.3071511292,0.0397157375
0,0.0732882844,0.2557414051
0,0.0732882844,0.0077598727
0,0.0732882844,0.0092861602
0,0.3071511292,0.0781008527
0,0.0732882844,0.0107470308
0,0.0732882844,0.016676067
0,0.3071511292,0.0004304356
